Енергія,Ефективність,"Реалізовано теплової енергії теплопостачальними підприємствами на опалення та ГВП / 
Спожито енергоресурсів теплопостачальними підприємствами та підприємствами ГВП",%,1,4,Реалізовано теплової енергії теплопостачальними підприємствами на опалення та ГВП,Спожито енергоресурсів теплопостачальними підприємствами та підприємствами ГВП,IB-01,0,0
Енергія,Ефективність,"Спожито опалення від теплопостачальних підприємств / 
Спожито енергоресурсів теплопостачальними підприємствами саме на теплопостачання",%,1,5,Спожито опалення від теплопостачальних підприємств,Спожито енергоресурсів теплопостачальними підприємствами саме на теплопостачання,IB-02,0,0
Енергія,Ефективність,"Спожито гарячої води від підприємств ГВП / 
Спожито енергоресурсів підприємствами гарячого водопостачання саме на ГВП","м3 / 
кВт.год.",3,300,Спожито гарячої води від підприємств ГВП,Спожито енергоресурсів підприємствами гарячого водопостачання саме на ГВП,IB-03,0,0
Енергія,Аварійність,"Годин без електропостачання внаслідок аварій / 
Рік","Год. / 
рік",1,-2,Годин без електропостачання внаслідок аварій,Рік,IC-01,0,0
Енергія,Аварійність,"Аварій в системі електропостачання / 
Рік","Од. / 
рік",1,"-0,5",Аварій в системі електропостачання,Рік,IC-02,0,0
Енергія,Аварійність,"Годин без теплопостачання внаслідок аварій / 
Рік","Год. / 
рік",1,-2,Годин без теплопостачання внаслідок аварій,Рік,IC-03,0,0
Енергія,Аварійність,"Аварій в системі теплопостачання / 
Рік","Од. / 
рік",1,-2,Аварій в системі теплопостачання,Рік,IC-04,0,0
Енергія,Аварійність,"Годин без газопостачання внаслідок аварій / 
Рік","Год. / 
рік",1,-3,Годин без газопостачання внаслідок аварій,Рік,IC-05,0,0
Енергія,Аварійність,"Аварій в системі газопостачання / 
Рік","Од. / 
рік",1,-3,Аварій в системі газопостачання,Рік,IC-06,0,0
Енергія,Аварійність,"Годин без гарячого водопостачання внаслідок аварій / 
Рік","Год. / 
рік",1,"-0,3",Годин без гарячого водопостачання внаслідок аварій,Рік,IC-07,0,0
Енергія,Аварійність,"Аварій в системі гарячого водопостачання / 
Рік","Од. / 
рік",1,"-0,3",Аварій в системі гарячого водопостачання,Рік,IC-08,0,0
Енергія,Охоплення,"Домогосподарств із централізованим теплопостачанням / 
Домогосподарств",%,1,4,Домогосподарств із централізованим теплопостачанням,Домогосподарств,ID-01,0,0
Енергія,Охоплення,"Домогосподарств із централізованим ГВП / 
Домогосподарств",%,1,4,Домогосподарств із централізованим ГВП,Домогосподарств,ID-02,0,0
Енергія,Охоплення,"Кількість діб надання ГВП / 
Рік",%,1,2,Кількість діб надання ГВП,Рік,ID-03,0,0
Громадські будівлі,Частка споживання,"Спожито енергії в громадських будівлях / 
Спожито енергії в будівлях",%,2,-50,Спожито енергії в громадських будівлях,Спожито енергії в будівлях,JA-01,0,0
Громадські будівлі,Частка споживання,"Спожито енергії в дошкільних навчальних закладах / 
Спожито енергії в громадських будівлях",%,1,1,Спожито енергії в дошкільних навчальних закладах,Спожито енергії в громадських будівлях,JA-02,0,0
Громадські будівлі,Частка споживання,"Спожито енергії в загальноосвітніх та позашкільних навчальних закладах / 
Спожито енергії в громадських будівлях",%,1,1,Спожито енергії в загальноосвітніх та позашкільних навчальних закладах,Спожито енергії в громадських будівлях,JA-03,0,0
Громадські будівлі,Частка споживання,"Спожито енергії в закладах охорони здоров'я / 
Спожито енергії в громадських будівлях",%,1,1,Спожито енергії в закладах охорони здоров'я,Спожито енергії в громадських будівлях,JA-04,0,0
Громадські будівлі,Частка споживання,"Спожито енергії в закладах культури / 
Спожито енергії в громадських будівлях",%,1,1,Спожито енергії в закладах культури,Спожито енергії в громадських будівлях,JA-05,0,0
Громадські будівлі,Частка споживання,"Спожито енергії в спортивних закладах / 
Спожито енергії в громадських будівлях",%,1,1,Спожито енергії в спортивних закладах,Спожито енергії в громадських будівлях,JA-06,0,0
Громадські будівлі,Частка споживання,"Спожито енергії в адміністративних та інших закладах / 
Спожито енергії в громадських будівлях",%,1,1,Спожито енергії в адміністративних та інших закладах,Спожито енергії в громадських будівлях,JA-07,0,0
Громадські будівлі,Споживання на особу,"Спожито енергії в дошкільних навчальних закладах / 
Перебуває осіб в дошкільних навчальних закладах протягом дня","МВт.год. / 
осіб",3,-10,Спожито енергії в дошкільних навчальних закладах,Перебуває осіб в дошкільних навчальних закладах протягом дня,JB-01,0,0
Громадські будівлі,Споживання на особу,"Спожито енергії в загальноосвітніх та позашкільних навчальних закладах / 
Перебуває осіб в загальноосвітніх та позашкільні навчальних закладах протягом дня","МВт.год. / 
осіб",3,-10,Спожито енергії в загальноосвітніх та позашкільних навчальних закладах,Перебуває осіб в загальноосвітніх та позашкільні навчальних закладах протягом дня,JB-02,0,0
Громадські будівлі,Споживання на особу,"Спожито енергії в закладах охорони здоров'я / 
Перебуває осіб в закладах охорони здоров'я протягом дня","МВт.год. / 
осіб",3,-10,Спожито енергії в закладах охорони здоров'я,Перебуває осіб в закладах охорони здоров'я протягом дня,JB-03,0,0
Громадські будівлі,Споживання на особу,"Спожито енергії в закладах культури / 
Перебуває осіб в закладах культури протягом дня","МВт.год. / 
осіб",3,-10,Спожито енергії в закладах культури,Перебуває осіб в закладах культури протягом дня,JB-04,0,0
Громадські будівлі,Споживання на особу,"Спожито енергії в спортивних закладах / 
Перебуває осіб в спортивних закладах протягом дня","МВт.год. / 
осіб",3,-10,Спожито енергії в спортивних закладах,Перебуває осіб в спортивних закладах протягом дня,JB-05,0,0
Громадські будівлі,Споживання на особу,"Спожито енергії в адміністративних та інших закладах / 
Перебуває осіб в адміністративних закладах протягом дня","МВт.год. / 
осіб",3,-10,Спожито енергії в адміністративних та інших закладах,Перебуває осіб в адміністративних закладах протягом дня,JB-06,0,0
Громадські будівлі,Споживання на м2,"Спожито енергії в громадських будівлях / 
Опалювальна площа громадських будівель","МВт.год. / 
м2",3,-100,Спожито енергії в громадських будівлях,Опалювальна площа громадських будівель,JC-01,0,0
Громадські будівлі,Споживання на м2,"Спожито енергії в дошкільних навчальних закладах / 
Опалювальна площа дошкільних навчальних закладів","МВт.год. / 
м2",3,-10,Спожито енергії в дошкільних навчальних закладах,Опалювальна площа дошкільних навчальних закладів,JC-02,0,0
Громадські будівлі,Споживання на м2,"Спожито енергії в загальноосвітніх та позашкільних навчальних закладах / 
Опалювальна площа загальноосвітніх та позашкільних навчальних закладів","МВт.год. / 
м2",3,-10,Спожито енергії в загальноосвітніх та позашкільних навчальних закладах,Опалювальна площа загальноосвітніх та позашкільних навчальних закладів,JC-03,0,0
Громадські будівлі,Споживання на м2,"Спожито енергії в закладах охорони здоров'я / 
Опалювальна площа закладів охорони здоров'я","МВт.год. / 
м2",3,-10,Спожито енергії в закладах охорони здоров'я,Опалювальна площа закладів охорони здоров'я,JC-04,0,0
Громадські будівлі,Споживання на м2,"Спожито енергії в закладах культури / 
Опалювальна площа закладів культури","МВт.год. / 
м2",3,-10,Спожито енергії в закладах культури,Опалювальна площа закладів культури,JC-05,0,0
Громадські будівлі,Споживання на м2,"Спожито енергії в спортивних закладах / 
Опалювальна площа спортивних закладів","МВт.год. / 
м2",3,-10,Спожито енергії в спортивних закладах,Опалювальна площа спортивних закладів,JC-06,0,0
Громадські будівлі,Споживання на м2,"Спожито енергії в адміністративних та інших закладах / 
Опалювальна площа адміністративних та інших закладів","МВт.год. / 
м2",3,-10,Спожито енергії в адміністративних та інших закладах,Опалювальна площа адміністративних та інших закладів,JC-07,0,0
Громадські будівлі,Модернізованість,"Інвестовано в енергоефективність громадських будівель / 
Сплачено за енергоносії в громадських будівлях",%,2,100,Інвестовано в енергоефективність громадських будівель,Сплачено за енергоносії в громадських будівлях,JD-01,0,0
Громадські будівлі,Модернізованість,"Опалювальна площа утеплених громадських будівель / 
Опалювальна площа громадських будівель",%,1,30,Опалювальна площа утеплених громадських будівель,Опалювальна площа громадських будівель,JD-02,0,0
Громадські будівлі,Модернізованість,"Опалювальна площа громадських будівель з ІТП / 
Опалювальна площа громадських будівель із централізованим теплопостачанням",%,1,10,Опалювальна площа громадських будівель з ІТП,Опалювальна площа громадських будівель із централізованим теплопостачанням,JD-03,0,0
Житло,Енергоносії,"Спожито електроенергії в житловому секторі / 
Домогосподарств із електропостачанням","кВт.год. / 
од.",1,"-0,01",Спожито електроенергії в житловому секторі,Домогосподарств із електропостачанням,KA-01,0,0
Житло,Енергоносії,"Спожито теплової енергії в житловому секторі / 
Домогосподарств із теплопостачанням","кВт.год. / 
од.",1,"0,00",Спожито теплової енергії в житловому секторі,Домогосподарств із теплопостачанням,KA-02,0,0
Житло,Енергоносії,"Спожито природного газу в житловому секторі / 
Домогосподарств із газопостачанням","кВт.год. / 
од.",1,"0,00",Спожито природного газу в житловому секторі,Домогосподарств із газопостачанням,KA-03,0,0
Житло,Енергоносії,"Спожито гарячої води в житловому секторі / 
Домогосподарств із гарячим водопостачанням","кВт.год. / 
од.",1,"-0,01",Спожито гарячої води в житловому секторі,Домогосподарств із гарячим водопостачанням,KA-04,0,0
Житло,Питоме споживання,"Спожито енергії в багатоквартирних будинках із централізованим опаленням / 
Опалювальна площа квартир в багатоквартирних будинках із централізованим опаленням","кВт.год. / 
м2",1,0,Спожито енергії в багатоквартирних будинках із централізованим опаленням,Опалювальна площа квартир в багатоквартирних будинках із централізованим опаленням,KB-01,0,0
Житло,Питоме споживання,"Спожито енергії в багатоквартирних будинках з індивідуальним опаленням / 
Опалювальна площа квартир в багатоквартирних будинках з індивідуальним опаленням","кВт.год. / 
м2",1,"-0,1",Спожито енергії в багатоквартирних будинках з індивідуальним опаленням,Опалювальна площа квартир в багатоквартирних будинках з індивідуальним опаленням,KB-02,0,0
Житло,Питоме споживання,"Спожито енергії в приватних будинках / 
Опалювальна площа приватних будинків","кВт.год. / 
м2",1,"-0,2",Спожито енергії в приватних будинках,Опалювальна площа приватних будинків,KB-03,0,0
Житло,Питоме споживання,"Спожито енергії в житловому секторі / 
Домогосподарств","кВт.год. / 
од.",1,"0,00",Спожито енергії в житловому секторі,Домогосподарств,KB-04,0,0
Житло,Населенність,"Мешканців багатоквартирних будинків із централізованим опаленням / 
Мешканців",%,1,1,Мешканців багатоквартирних будинків із централізованим опаленням,Мешканців,KC-01,0,0
Житло,Населенність,"Мешканців багатоквартирних будинків з індивідуальним опаленням / 
Мешканців",%,1,3,Мешканців багатоквартирних будинків з індивідуальним опаленням,Мешканців,KC-02,0,0
Житло,Населенність,"Мешканців приватних будинків / 
Мешканців",%,1,2,Мешканців приватних будинків,Мешканців,KC-03,0,0
Житло,Частка споживання,"Спожито електроенергії в житловому секторі / 
Спожито енергії в житловому секторі",%,1,3,Спожито електроенергії в житловому секторі,Спожито енергії в житловому секторі,KD-01,0,0
Житло,Частка споживання,"Спожито теплової енергії в житловому секторі / 
Спожито енергії в житловому секторі",%,1,1,Спожито теплової енергії в житловому секторі,Спожито енергії в житловому секторі,KD-02,0,0
Житло,Частка споживання,"Спожито природного газу в житловому секторі / 
Спожито енергії в житловому секторі",%,1,2,Спожито природного газу в житловому секторі,Спожито енергії в житловому секторі,KD-03,0,0
Житло,Модернізованість,"Інвестицій в енергоефективність в житловому секторі / 
Видатки на ПЕР в житловому секторі",%,1,30,Інвестицій в енергоефективність в житловому секторі,Видатки на ПЕР в житловому секторі,KE-01,0,0
Житло,Модернізованість,"Опалювальна площа утеплених багатоквартирних будинків із централізованим опаленням / 
Опалювальна площа багатоквартирних будинків із централізованим опаленням",%,1,20,Опалювальна площа утеплених багатоквартирних будинків із централізованим опаленням,Опалювальна площа багатоквартирних будинків із централізованим опаленням,KE-02,0,0
Житло,Модернізованість,"Опалювальна площа утеплених багатоквартирних будинків з індивідуальним опаленням / 
Опалювальна площа багатоквартирних будинків з індивідуальним опаленням",%,1,5,Опалювальна площа утеплених багатоквартирних будинків з індивідуальним опаленням,Опалювальна площа багатоквартирних будинків з індивідуальним опаленням,KE-03,0,0
Житло,Модернізованість,"Опалювальна площа утеплених приватних будинків / 
Опалювальна площа приватних будинків",%,1,10,Опалювальна площа утеплених приватних будинків,Опалювальна площа приватних будинків,KE-04,0,0
Житло,Модернізованість,"Опалювальна площа будинків з ІТП / 
Опалювальна площа багатоквартирних будинків із централізованим опаленням",%,1,10,Опалювальна площа будинків з ІТП,Опалювальна площа багатоквартирних будинків із централізованим опаленням,KE-05,0,0
Житло,Стан,"Опалювальна площа аварійних багатоквартирних будинків / 
Опалювальна площа багатоквартирних будинків",%,2,-20,Опалювальна площа аварійних багатоквартирних будинків,Опалювальна площа багатоквартирних будинків,KF-01,0,0
Житло,Стан,"Опалювальна площа аварійних приватних будинків / 
Опалювальна площа приватних будинків",%,2,-10,Опалювальна площа аварійних приватних будинків,Опалювальна площа приватних будинків,KF-02,0,0
Житло,Організація,"Опалювальна площа багатоквартирних будинків з ОСББ / 
Опалювальна площа багатоквартирних будинків",%,1,5,Опалювальна площа багатоквартирних будинків з ОСББ,Опалювальна площа багатоквартирних будинків,KG-01,0,0
Економіка,Питомі критерії,"Видатки на ПЕР в бюджетних установах / 
Видатки бюджету розвитку",%,3,-100,Видатки на ПЕР в бюджетних установах,Видатки бюджету розвитку,LA-01,0,0
Економіка,Питомі критерії,"Видатки бюджету розвитку / 
Видаткова частина бюджету",%,3,100,Видатки бюджету розвитку,Видаткова частина бюджету,LA-02,0,0
Економіка,Питомі критерії,"Валовий регіональний продукт / 
Мешканців","Млн.грн. / 
тис.осіб",2,2,Валовий регіональний продукт,Мешканців,LA-03,0,0
Економіка,Питомі критерії,"Фізичних осіб-підприємців / 
Мешканців",%,2,30,Фізичних осіб-підприємців,Мешканців,LA-04,0,0
Економіка,Питомі критерії,"Юридичних осіб / 
Мешканців",%,2,30,Юридичних осіб,Мешканців,LA-05,0,0
Економіка,Питомі критерії,"Інвестиції / 
Мешканців","Тис.грн. / 
осіб",2,20,Інвестиції,Мешканців,LA-06,0,0
Економіка,Питомі критерії,"Інвестиції в енергоефективність / 
Інвестицій в громаду",%,2,20,Інвестиції в енергоефективність,Інвестицій в громаду,LA-07,0,0
Економіка,Питомі критерії,"Створених робочих місць за рік / 
Безробітних",%,1,10,Створених робочих місць за рік,Безробітних,LA-08,0,0
Економіка,Доходи населення,"Середня заробітна плата в громаді / 
Середня заробітна плата в країні",%,1,1,Середня заробітна плата в громаді,Середня заробітна плата в країні,LB-01,0,0
Економіка,Доходи населення,"Середня заробітна плата в громаді / 
Середня заробітна плата в області",%,1,1,Середня заробітна плата в громаді,Середня заробітна плата в області,LB-02,0,0
Економіка,Доходи населення,"Середні видатки домогосподарства на рік / 
Середній дохід домогосподарства на рік",%,1,-2,Середні видатки домогосподарства на рік,Середній дохід домогосподарства на рік,LB-03,0,0
Економіка,Доходи населення,"Середні видатки домогосподарства на рік на ПЕР / 
Середній дохід домогосподарства на рік",%,1,-5,Середні видатки домогосподарства на рік на ПЕР,Середній дохід домогосподарства на рік,LB-04,0,0
Економіка,Доходи бюджету,"Доходи загального фонду / 
Дохідна частина бюджету",%,2,1,Доходи загального фонду,Дохідна частина бюджету,LC-01,0,0
Економіка,Доходи бюджету,"Доходи спеціального фонду / 
Дохідна частина бюджету",%,2,10,Доходи спеціального фонду,Дохідна частина бюджету,LC-02,0,0
Економіка,Доходи бюджету,"Доходи бюджету розвитку / 
Дохідна частина бюджету",%,2,20,Доходи бюджету розвитку,Дохідна частина бюджету,LC-03,0,0
Економіка,Доходи бюджету,"Власні доходи / 
Дохідна частина бюджету",%,2,3,Власні доходи,Дохідна частина бюджету,LC-04,0,0
Економіка,Доходи бюджету,"Міжбюджетні трансферти / 
Дохідна частина бюджету",%,2,-3,Міжбюджетні трансферти,Дохідна частина бюджету,LC-05,0,0
Економіка,Доходи бюджету,"Неподаткові доходи / 
Дохідна частина бюджету",%,2,1,Неподаткові доходи,Дохідна частина бюджету,LC-06,0,0
Економіка,Доходи бюджету,"Доходи від ПДФО в місцевий бюджет / 
Дохідна частина бюджету",%,2,8,Доходи від ПДФО в місцевий бюджет,Дохідна частина бюджету,LC-07,0,0
Економіка,Доходи бюджету,"Доходи від акцизного податку в місцевий бюджет / 
Дохідна частина бюджету",%,3,1,Доходи від акцизного податку в місцевий бюджет,Дохідна частина бюджету,LC-08,0,0
Економіка,Доходи бюджету,"Доходи від плати за землю в місцевий бюджет / 
Дохідна частина бюджету",%,2,2,Доходи від плати за землю в місцевий бюджет,Дохідна частина бюджету,LC-09,0,0
Економіка,Доходи бюджету,"Доходи від ЄП в місцевий бюджет / 
Дохідна частина бюджету",%,2,10,Доходи від ЄП в місцевий бюджет,Дохідна частина бюджету,LC-10,0,0
Економіка,Доходи бюджету,"Доходи від податку на нерухоме майно в місцевий бюджет / 
Дохідна частина бюджету",%,2,2,Доходи від податку на нерухоме майно в місцевий бюджет,Дохідна частина бюджету,LC-11,0,0
Економіка,Доходи бюджету,"Доходи від туристичного збору в місцевий бюджет / 
Дохідна частина бюджету",%,3,20,Доходи від туристичного збору в місцевий бюджет,Дохідна частина бюджету,LC-12,0,0
Економіка,Доходи бюджету,"Доходи від інших податків та зборів в місцевий бюджет / 
Дохідна частина бюджету",%,2,2,Доходи від інших податків та зборів в місцевий бюджет,Дохідна частина бюджету,LC-13,0,0
Економіка,Видатки бюджету,"Видатки загального фонду / 
Видаткова частина бюджету",%,2,-1,Видатки загального фонду,Видаткова частина бюджету,LD-01,0,0
Економіка,Видатки бюджету,"Видатки спеціального фонду / 
Видаткова частина бюджету",%,2,3,Видатки спеціального фонду,Видаткова частина бюджету,LD-02,0,0
Економіка,Видатки бюджету,"Видатки бюджету розвитку / 
Видаткова частина бюджету",%,2,10,Видатки бюджету розвитку,Видаткова частина бюджету,LD-03,0,0
Економіка,Видатки бюджету,"Дохідна частина бюджету / 
Видаткова частина бюджету",%,3,2,Дохідна частина бюджету,Видаткова частина бюджету,LD-04,0,0
Економіка,Видатки бюджету,"Видатки на освіту / 
Видаткова частина бюджету",%,2,3,Видатки на освіту,Видаткова частина бюджету,LD-05,0,0
Економіка,Видатки бюджету,"Видатки на охорону здоров'я / 
Видаткова частина бюджету",%,2,3,Видатки на охорону здоров'я,Видаткова частина бюджету,LD-06,0,0
Економіка,Видатки бюджету,"Видатки на соціальний захист / 
Видаткова частина бюджету",%,2,1,Видатки на соціальний захист,Видаткова частина бюджету,LD-07,0,0
Економіка,Видатки бюджету,"Видатки на ЖКГ / 
Видаткова частина бюджету",%,2,3,Видатки на ЖКГ,Видаткова частина бюджету,LD-08,0,0
Економіка,Видатки бюджету,"Видатки на економічну діяльність / 
Видаткова частина бюджету",%,2,5,Видатки на економічну діяльність,Видаткова частина бюджету,LD-09,0,0
Економіка,Видатки бюджету,"Інші видатки / 
Видаткова частина бюджету",%,2,1,Інші видатки,Видаткова частина бюджету,LD-10,0,0
